dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
0.332700005,0.321899986,0.76875,6,2,yes,no,no,yes,3.900000095,0,no,no
0.307299995,0.291399994,0.8,1,2,no,no,no,no,3.200000048,0,no,no
0.366100006,0.248999996,0.9,6,2,no,no,no,no,1.799999952,0,no,no
0.439099998,0.426100006,0.798245614,6,1,no,no,no,yes,3.599999905,1,no,no
0.12,0.12,0.795454545,3,2,yes,no,no,yes,1.799999952,0,no,yes
0.36,0.32,0.756756757,2,1,no,no,no,no,3.200000048,0,no,no
0.41,0.13,0.8,5,1,yes,no,no,no,8.899999619,0,no,yes
0.33,0.27,0.4,1,1,no,no,no,yes,3.200000048,0,no,no
0.38,0.34,0.487804878,1,2,no,no,yes,no,10.60000038,0,no,no
0.32,0.32,0.6,1,2,no,no,no,yes,3.200000048,0,no,no
0.32,0.24,0.902857143,6,2,yes,no,yes,yes,3.200000048,0,no,yes
0.365,0.262000008,0.618181818,2,2,no,no,no,yes,3.900000095,1,no,no
0.28,0.25,0.671186441,2,1,no,no,no,no,3.200000048,0,no,no
0.35,0.19,0.519480519,2,1,no,no,no,no,2,1,no,no
0.231000004,0.083000002,0.179104478,1,1,no,no,no,no,5.300000191,0,no,no
0.31,0.29,0.536363636,1,2,no,no,no,no,3.200000048,0,no,no
0.113999996,0.074000001,0.544959128,1,1,no,no,no,no,4.300000191,0,no,no
0.3,0.297999992,0.489583333,2,1,no,no,no,no,3.099999905,0,no,no
0.287000008,0.276000004,0.689655172,1,2,no,no,yes,yes,10.60000038,0,no,no
0.43,0.32,0.857142857,1,2,no,no,no,no,3.200000048,0,no,no
0.35,0.25,0.89010989,1,2,no,no,no,no,3.900000095,0,no,no
0.33,0.32,0.808641975,1,2,no,no,no,yes,3.200000048,0,no,no
0.42,0.34,0.864,2,2,no,no,no,no,4.300000191,0,no,no
0.5,0.32,1,1,2,no,no,no,yes,3.900000095,1,no,no
0.4,0.24,1,1,1,no,no,no,yes,2,1,no,no
0.38,0.37,0.73255814,2,2,no,no,no,yes,2,0,no,no
0.33,0.32,0.80141844,1,2,no,no,no,yes,3.200000048,1,no,no
0.22,0.21,0.901515152,1,2,no,no,no,yes,3.200000048,1,no,no
0.38,0.33,0.65,2,1,yes,no,no,no,2,0,no,no
0.38,0.33,0.591836735,1,2,no,no,no,no,3.200000048,0,no,no
0.38,0.33,0.8,1,1,no,no,no,no,3.099999905,0,no,no
0.38,0.33,0.789189189,5,4,no,no,no,yes,4.300000191,0,no,no
0.38,0.28,0.8,1,2,no,no,no,no,4.300000191,0,no,no
0.38,0.33,0.375,2,1,no,no,yes,no,4.300000191,0,no,no
0.38,0.33,0.416666667,3,1,no,no,no,no,4.300000191,0,no,yes
0.38,0.33,0.76,3,2,no,no,no,no,3.200000048,0,yes,no
0.38,0.33,0.773333333,2,1,no,no,no,no,4.300000191,0,no,no
0.23,0.2,0.769230769,1,2,no,no,no,no,3.200000048,0,no,no
0.26,0.26,0.366666667,1,2,no,no,no,no,4.300000191,0,no,no
0.15,0.15,0.631578947,1,2,no,no,no,no,3.200000048,1,no,no
0.17,0.14,0.489361702,1,1,no,no,no,no,3.200000048,0,no,no
0.28,0.28,0.436813187,1,1,no,no,no,no,3.200000048,0,no,no
0.3,0.3,0.868571429,1,2,no,no,no,yes,3.900000095,0,no,yes
0.3,0.22,0.633802817,1,1,no,no,no,yes,3.200000048,1,no,no
0.17,0.16,0.769230769,1,1,no,no,no,yes,2,0,no,no
0.38,0.21,0.8,1,2,no,no,no,yes,3.900000095,0,no,no
0.37,0.31,0.819672131,6,2,no,no,no,no,3.200000048,0,no,yes
0.35,0.28,0.765517241,1,2,no,no,no,yes,3.200000048,0,no,no
0.577000008,0.23,0.791666667,1,1,no,no,no,no,1.799999952,0,no,no
0.37,0.25,0.874848117,1,1,no,no,no,yes,3.099999905,0,no,no
0.367000008,0.28,0.8,6,1,no,no,yes,no,3.200000048,0,no,no
0.487000008,0.26,0.741839763,1,1,no,no,no,no,1.799999952,0,no,no
0.399000015,0.22,0.361538462,1,1,yes,no,no,no,3.099999905,0,no,no
0.362000008,0.27,0.867783985,1,2,no,no,no,no,3.200000048,0,no,no
0.42,0.196000004,0.740540541,1,1,no,no,no,no,3.200000048,1,no,no
0.430999985,0.185,0.666666667,1,2,no,no,no,no,3.099999905,0,no,no
0.36,0.33,0.491428571,1,1,no,no,no,no,3.900000095,0,no,no
0.37,0.26,0.928571429,5,2,no,no,no,yes,1.799999952,0,no,no
0.34,0.32,0.765217391,1,2,no,no,no,yes,2,1,no,no
0.3,0.33,0.923566879,1,2,no,no,no,yes,3.099999905,0,no,no
0.38,0.33,0.540540541,3,1,no,no,no,yes,1.799999952,0,no,no
0.38,0.3,0.737142857,5,2,no,no,no,no,3.200000048,0,no,no
0.32,0.31,0.789473684,5,2,no,no,no,yes,3.200000048,1,no,no
0.25,0.25,0.731707317,1,2,no,no,no,no,3.900000095,0,no,no
0.27,0.27,0.751552795,1,2,no,no,no,yes,3.900000095,1,yes,no
0.4,0.12,0.578947368,6,2,no,no,no,yes,3.099999905,1,no,no
0.36,0.24,0.798507463,5,2,no,no,no,no,5.300000191,0,no,no
0.32,0.22,0.892682927,5,2,no,no,no,no,3.200000048,0,no,no
0.38,0.31,0.748148148,1,2,no,no,no,yes,3.900000095,1,no,no
0.27,0.27,0.847058824,6,2,no,no,no,no,3.200000048,0,no,no
0.3,0.3,0.600775194,2,1,no,no,no,no,3.099999905,0,no,no
0.33,0.31,0.773006135,1,2,no,no,no,yes,3.200000048,1,no,no
0.28,0.25,0.8,1,2,no,no,no,no,3.200000048,0,no,no
0.29,0.28,0.9,5,2,no,no,no,no,3.200000048,0,no,no
0.32,0.29,0.489690722,1,1,no,no,no,no,5.300000191,0,no,no
0.31,0.21,0.788732394,5,2,no,no,no,no,3.200000048,0,yes,no
0.39,0.23,0.746835443,1,1,no,no,no,yes,3.599999905,1,no,no
0.320400009,0.269899998,0.751020408,5,2,yes,no,yes,no,3.200000048,1,no,no
0.366899986,0.258299999,0.702898551,2,2,no,no,yes,no,4.300000191,0,no,no
0.409900017,0.203899994,0.743421053,1,2,no,no,yes,no,4.300000191,0,no,no
0.26,0.22,0.945945946,6,2,no,no,no,no,3.900000095,0,no,no
0.39,0.27,0.792,1,2,no,no,no,yes,3.200000048,1,yes,no
0.106199999,0.028,0.597014925,2,2,no,no,no,yes,2,1,yes,no
0.32,0.31,0.803149606,2,2,no,no,no,no,5.300000191,1,no,no
0.36,0.36,0.476190476,1,1,no,no,no,no,4.300000191,0,no,no
0.38,0.29,0.9,6,2,no,no,no,no,3.200000048,0,yes,no
0.28,0.24,0.777464789,5,2,no,no,yes,no,3.200000048,0,no,no
0.38,0.28,0.8,5,2,no,no,no,no,3.099999905,0,no,no
0.31,0.26,0.705660377,5,2,no,no,yes,yes,3.200000048,0,no,yes
0.35,0.3,0.897435897,1,2,no,no,no,yes,4.300000191,1,no,no
0.16,0.14,0.416666667,4,3,no,no,yes,no,3.200000048,1,no,no
0.33,0.32,0.653333333,1,2,no,no,no,yes,3.099999905,0,no,no
0.39,0.27,0.896226415,6,2,yes,no,no,yes,3.099999905,1,no,yes
0.26,0.21,0.485714286,1,1,no,no,no,no,3.200000048,0,no,no
0.36,0.28,0.741935484,2,2,no,no,no,no,8.899999619,0,no,no
0.34,0.29,0.769565217,1,2,no,no,no,no,3.900000095,0,no,no
0.36,0.28,0.678899083,1,1,yes,no,no,no,2,0,no,no
0.33,0.25,0.504,1,2,no,no,no,yes,3.200000048,0,no,no
0.36,0.28,0.747252747,3,1,yes,no,no,no,3.200000048,0,no,no
0.37,0.36,0.73553719,1,2,no,no,no,no,3.099999905,1,no,no
0.22,0.15,0.793103448,1,2,no,no,no,no,1.799999952,1,no,no
0.34,0.26,0.785276074,2,1,no,no,no,no,2,0,no,no
0.34,0.25,0.722891566,1,1,no,no,no,no,5.300000191,0,no,no
0.4,0.31,0.920634921,5,2,no,no,no,no,3.200000048,1,no,no
0.1,0.06,0.512328767,1,1,no,no,yes,no,3.200000048,1,no,no
0.4,0.29,0.915254237,1,2,no,no,no,yes,3.200000048,1,no,no
0.28,0.28,0.528301887,1,1,no,no,no,no,3.200000048,0,no,no
0.36,0.29,0.886178862,1,2,yes,no,no,no,1.799999952,0,no,no
0.39,0.34,0.914438503,1,2,no,no,no,yes,3.200000048,0,yes,no
0.22,0.17,0.679069767,3,1,no,no,no,yes,3.200000048,0,no,no
0.36,0.22,0.811764706,1,2,no,no,no,yes,4.300000191,1,no,no
0.34,0.23,0.916129032,1,1,no,no,no,no,3.200000048,0,no,no
0.32,0.24,0.8,1,2,no,no,no,yes,3.200000048,0,no,no
0.39,0.36,0.8,2,1,yes,no,no,no,3.099999905,0,no,no
0.31,0.29,0.295857988,1,2,no,no,no,yes,3.200000048,0,no,yes
0.37,0.3,0.778280543,1,1,no,no,no,no,3.200000048,0,no,no
0.42,0.34,0.863414634,1,1,no,no,no,no,5.300000191,0,no,no
0.27,0.21,0.902255639,6,2,yes,no,no,no,3.200000048,1,yes,no
0.37,0.29,0.93006993,1,1,no,no,no,yes,3.099999905,0,no,no
0.32,0.23,0.771428571,1,2,no,no,no,yes,1.799999952,0,no,no
0.29,0.27,0.902702703,1,2,no,no,yes,yes,3.200000048,0,yes,no
0.37,0.24,0.89010989,2,2,no,no,no,no,10.60000038,0,no,no
0.36,0.33,0.601694915,6,2,no,no,no,yes,1.799999952,1,no,no
0.36,0.24,0.765957447,1,1,yes,no,no,no,4.300000191,0,no,no
0.33,0.16,0.802197802,6,2,no,no,no,no,1.799999952,1,no,no
0.29,0.29,0.68877551,1,1,no,no,yes,yes,8.899999619,0,no,yes
0.26,0.26,0.692262968,4,2,no,no,no,no,10.60000038,0,no,yes
0.29,0.21,0.866666667,2,2,no,no,no,no,2,0,yes,no
0.32,0.14,0.546666667,1,1,no,no,no,no,1.799999952,1,no,no
0.21,0.17,0.601092896,1,1,no,no,no,no,3.099999905,0,no,no
0.32,0.19,0.776119403,1,1,no,no,no,yes,3.599999905,0,no,no
0.29,0.24,0.756097561,1,1,no,no,no,no,1.799999952,0,no,no
0.36,0.32,0.87037037,1,2,no,no,no,yes,3.200000048,1,no,no
0.36,0.31,0.785714286,1,1,no,no,no,no,3.099999905,0,no,no
0.22,0.22,0.677018634,1,2,no,no,no,yes,3.200000048,0,no,no
0.25,0.25,0.713286713,1,1,no,no,no,no,3.200000048,0,no,no
0.35,0.24,0.766666667,1,2,no,no,no,yes,2,1,no,no
0.26,0.21,0.8,2,2,no,no,no,yes,3.200000048,0,no,no
0.33,0.25,0.692592593,2,2,no,no,yes,yes,3.200000048,0,no,no
0.31,0.26,0.939189189,5,2,yes,no,no,no,3.200000048,0,no,no
0.34,0.24,0.515463918,2,1,no,no,no,no,10.60000038,0,no,no
0.3,0.22,0.47826087,5,1,no,no,no,no,3.099999905,0,no,no
0.33,0.28,0.54,1,1,no,no,no,no,3.900000095,0,no,no
0.39,0.34,0.885245902,1,1,no,no,no,no,2,0,no,no
0.36,0.25,0.868965517,5,2,yes,no,no,yes,10.60000038,0,no,no
0.28,0.27,0.727272727,1,1,no,no,no,no,3.900000095,1,no,no
0.26,0.22,0.897435897,1,2,no,no,no,yes,3.200000048,1,no,no
0.35,0.29,0.920863309,1,2,yes,no,no,yes,2,0,yes,no
0.29,0.29,0.624277457,5,2,no,no,no,no,3.599999905,0,no,no
0.34,0.33,0.777777778,2,2,no,no,no,no,3.200000048,0,no,no
0.3,0.29,0.768361582,5,2,no,no,no,no,3.900000095,0,no,no
0.25,0.24,0.266666667,2,2,no,no,no,yes,3.099999905,1,no,no
0.28,0.28,0.762711864,1,1,no,no,no,no,3.200000048,0,no,no
0.36,0.28,0.949494949,2,2,no,no,no,yes,5.300000191,0,no,no
0.35,0.3,0.899159664,2,2,yes,no,no,yes,3.099999905,0,no,no
0.31,0.29,0.732673267,1,1,no,no,no,no,5.300000191,0,no,no
0.26,0.24,0.658914729,3,1,yes,no,no,no,3.900000095,0,no,no
0.27,0.24,0.950980392,1,2,no,no,no,no,3.200000048,0,no,no
0.32,0.18,0.643564356,1,1,no,no,no,no,3.900000095,0,yes,no
0.31,0.28,0.747126437,2,2,no,no,no,yes,3.099999905,0,no,no
0.38,0.31,0.881656805,1,1,no,no,no,no,3.200000048,0,no,no
0.27,0.27,0.742857143,1,2,no,no,no,no,3.200000048,1,no,no
0.27,0.22,0.894366197,3,2,no,no,no,no,3.099999905,0,no,no
0.23,0.16,0.864864865,2,1,no,no,yes,yes,3.200000048,0,no,no
0.33,0.3,0.87804878,1,1,no,no,no,no,3.099999905,0,no,no
0.3,0.27,0.739495798,1,2,no,no,no,yes,3.200000048,1,no,no
0.37,0.33,0.689655172,1,2,no,no,no,no,3.200000048,0,no,no
0.35,0.29,0.891891892,1,2,yes,no,no,yes,3.900000095,1,no,no
0.3,0.29,0.777777778,1,2,no,no,no,no,3.200000048,0,no,no
0.69,0.26,0.607476636,1,3,no,no,no,yes,10.60000038,0,no,yes
0.24,0.2,0.517751479,1,2,no,no,yes,no,3.200000048,0,no,no
0.25,0.24,0.68,1,2,no,no,no,no,3.200000048,0,no,no
0.27,0.26,0.724489796,1,2,no,no,no,yes,3.200000048,1,no,no
0.29,0.24,0.779411765,1,2,no,no,no,yes,1.799999952,1,no,no
0.34,0.22,0.859090909,1,2,no,no,no,no,3.200000048,1,no,no
0.33,0.21,0.909090909,1,2,no,no,no,no,3.200000048,1,no,no
0.5,0.41,0.772058824,1,2,no,no,no,yes,3.200000048,1,no,no
0.42,0.36,0.867768595,1,2,no,no,no,yes,1.799999952,1,no,no
0.32,0.25,0.892561983,1,2,no,no,no,no,4.300000191,1,no,no
0.44,0.44,0.447761194,1,1,no,no,no,no,3.599999905,1,no,no
0.38,0.18,0.46,1,1,no,no,no,yes,3.900000095,1,yes,no
0.34,0.16,0.519148936,2,2,no,no,no,yes,3.200000048,1,no,no
0.3,0.06,0.614213198,1,2,no,no,no,no,3.200000048,1,yes,no
0.39,0.24,0.747572816,6,2,no,no,no,yes,3.200000048,1,yes,no
0.28,0.22,0.8,2,2,no,no,yes,no,3.900000095,0,no,no
0.32,0.31,0.798319328,1,2,no,no,no,yes,3.900000095,1,no,no
0.41,0.32,0.733624454,2,2,no,no,no,no,3.200000048,0,no,no
0.47,0.35,0.652173913,2,2,no,no,no,no,10.60000038,1,no,no
0.35,0.31,0.747572816,6,2,no,no,no,yes,3.200000048,1,yes,no
0.32,0.21,0.802575107,6,2,no,no,no,no,1.799999952,0,no,no
0.29,0.23,0.636363636,1,2,no,no,no,no,10.60000038,0,no,no
0.32,0.27,0.77,1,2,no,no,no,yes,3.200000048,1,yes,no
0.25,0.25,0.801652893,1,2,no,no,no,yes,1.799999952,1,no,no
0.34,0.26,0.771573604,1,1,no,no,yes,no,3.200000048,0,no,no
0.36,0.27,0.76,2,2,no,no,no,yes,3.200000048,0,no,no
0.33,0.21,0.770833333,6,2,no,no,no,yes,3.200000048,0,no,no
0.25,0.2,0.789473684,1,2,no,no,no,yes,3.200000048,0,yes,no
0.25,0.24,0.593984962,1,2,no,no,no,yes,3.599999905,1,no,no
0.27,0.18,0.792982456,5,2,no,no,no,no,3.200000048,0,no,no
0.25,0.23,0.793650794,5,2,no,no,no,yes,5.300000191,0,no,no
0.23,0.19,0.421052632,1,2,no,no,yes,no,10.60000038,0,no,no
0.19,0.16,0.625,1,2,no,no,no,yes,3.599999905,1,no,no
0.25,0.22,1.6,1,3,no,no,yes,no,10.60000038,0,no,no
0.26,0.24,0.739534884,1,2,no,no,no,yes,3.099999905,0,no,no
0.18,0.1,0.811594203,1,1,no,no,no,no,3.599999905,1,no,no
0.34,0.25,0.835714286,1,1,no,no,no,no,3.599999905,1,no,no
0.36,0.15,0.676470588,1,2,no,no,no,yes,3.599999905,1,no,no
0.26,0.24,0.872727273,2,2,no,no,no,yes,3.599999905,1,no,no
0.38,0,0.497142857,1,2,no,no,no,yes,3.599999905,1,no,no
0.4,0.26,0.64,1,1,no,no,no,no,10.60000038,0,no,no
0.3,0.28,0.814814815,1,2,no,no,no,yes,3.599999905,1,no,no
0.22,0.13,0.740740741,1,1,no,no,yes,no,3.599999905,1,no,no
0.19,0.1,0.696202532,2,1,no,no,no,no,3.599999905,1,no,no
0.39,0.32,0.821428571,4,2,no,no,no,yes,3.599999905,1,no,no
0.27,0.21,0.229885057,1,2,no,no,no,yes,3.200000048,0,no,no
0.36,0.25,0.876106195,1,2,no,no,no,yes,3.599999905,1,no,no
0.27,0.2,0.735483871,1,1,no,no,no,no,3.599999905,1,no,no
0.33,0.25,0.928571429,1,2,no,no,no,yes,1.799999952,0,no,no
0.32,0.32,0.75,4,2,no,no,no,yes,3.900000095,0,yes,no
0.4,0.26,0.65,1,1,yes,no,no,no,10.60000038,1,no,no
0.36,0.28,0.593220339,1,1,no,no,no,no,4.300000191,1,no,no
0.31,0.27,0.697761194,1,1,no,no,no,no,1.799999952,0,no,no
0.1,0.04,0.714285714,1,2,no,no,no,no,1.799999952,0,no,no
0.27,0.08,0.729166667,3,1,no,no,no,yes,1.799999952,1,no,no
0.27,0.26,0.751515152,1,1,no,no,no,yes,1.799999952,1,no,no
0.37,0.27,0.743589744,1,2,no,no,no,yes,3.099999905,0,no,no
0.39,0.31,0.946153846,2,2,no,no,no,no,10.60000038,0,no,no
0.32,0.25,0.64516129,1,1,no,no,yes,no,4.300000191,0,no,no
0.38,0.25,0.786585366,1,1,no,no,no,no,3.599999905,1,no,no
0.37,0.29,0.714285714,1,1,no,no,no,no,3.099999905,1,no,no
0.34,0.27,0.8,1,2,no,no,no,yes,3.200000048,0,no,no
0.39,0.33,0.752,1,1,no,no,no,no,3.200000048,1,no,no
0.31,0.3,0.731092437,1,2,no,no,no,no,3.200000048,0,no,no
0.35,0.26,0.865546218,1,2,no,no,no,no,4.300000191,0,no,no
0.3,0.3,0.647058824,3,2,no,no,no,no,3.099999905,0,no,no
0.27,0.26,0.882352941,1,2,no,no,no,yes,3.200000048,1,no,no
0.25,0.25,0.790419162,1,2,no,no,no,no,3.599999905,0,yes,no
0.37,0.23,0.885496183,2,1,no,no,no,no,3.200000048,0,no,no
0.34,0.24,0.524475524,1,1,yes,no,yes,no,3.200000048,0,no,no
0.36,0.3,0.892156863,2,2,no,no,no,no,4.300000191,0,no,no
0.33,0.29,0.833333333,6,2,no,no,no,yes,3.200000048,1,yes,no
0.38,0.29,0.884057971,2,2,no,no,no,no,2,1,yes,no
0.31,0.31,0.688888889,1,2,no,no,no,yes,3.200000048,1,yes,no
0.3,0.14,0.72173913,5,2,no,no,no,yes,1.799999952,0,no,no
0.28,0.28,0.608108108,1,2,no,no,yes,yes,3.200000048,0,no,no
0.31,0.27,0.791139241,2,1,no,no,yes,no,3.900000095,0,yes,no
0.31,0.19,0.88372093,1,2,no,no,no,no,3.200000048,0,no,no
0.38,0.32,0.918604651,5,2,no,no,no,yes,2,0,yes,no
0.34,0.3,0.842105263,5,2,no,no,no,no,3.099999905,0,no,no
0.27,0.2,0.507246377,1,2,no,no,no,yes,3.900000095,1,no,no
0.28,0.24,0.744897959,1,2,no,no,no,yes,3.200000048,1,yes,no
0.24,0.21,0.109649123,1,2,no,no,yes,yes,3.200000048,0,no,no
0.28,0.2,0.778378378,6,2,no,no,no,yes,3.200000048,0,no,no
0.31,0.29,0.796875,5,2,no,no,no,yes,2,0,no,no
0.21,0.17,0.143884892,2,2,no,no,no,yes,3.900000095,1,no,no
0.34,0.18,0.611111111,1,2,no,no,yes,yes,10.60000038,0,no,no
0.2,0.2,0.666666667,1,2,no,no,no,yes,3.599999905,0,no,no
0.32,0.28,0.719626168,3,1,no,no,no,yes,1.799999952,1,yes,no
0.4,0.35,0.864285714,1,2,no,no,no,no,3.200000048,0,no,no
0.28,0.27,0.496240602,4,2,no,no,no,yes,3.099999905,1,no,no
0.31,0.25,0.674074074,1,2,no,no,no,no,1.799999952,1,no,no
0.31,0.3,0.495049505,1,2,no,no,no,no,3.200000048,0,no,no
0.35,0,0.669291339,2,2,no,no,no,yes,3.200000048,0,no,no
0.37,0.28,0.899193548,1,2,no,no,no,no,3.099999905,0,no,no
0.32,0.26,0.703703704,1,2,no,no,yes,no,3.200000048,0,no,no
0.34,0.3,0.674418605,1,1,no,no,no,no,3.099999905,0,no,no
0.34,0.32,0.861176471,1,1,no,no,no,no,3.200000048,0,yes,no
0.33,0.21,0.376923077,6,2,yes,no,no,no,3.200000048,1,no,no
0.22,0.2,0.645833333,2,2,no,no,no,no,4.300000191,1,yes,no
0.37,0.27,0.595041322,1,2,no,no,no,yes,10.60000038,1,no,no
0.49,0.34,0.793834297,1,2,no,no,no,no,3.200000048,0,no,no
0.36,0.24,0.752,1,2,no,no,no,yes,3.099999905,0,yes,no
0.36,0.22,0.5625,2,2,no,no,no,no,3.099999905,1,no,no
0.34,0.29,0.291262136,1,2,no,no,no,yes,3.099999905,0,no,no
0.33,0.3,0.875,1,2,no,no,no,yes,3.200000048,1,yes,no
0.28,0.24,0.438461538,1,2,no,no,no,yes,3.200000048,1,yes,no
0.33,0.3,0.731343284,2,2,no,no,no,yes,3.200000048,0,no,no
0.33,0.31,0.68,6,2,no,no,no,yes,4.300000191,1,no,no
0.36,0.23,0.548076923,1,2,no,no,no,no,3.200000048,0,no,no
0.35,0.31,0.669291339,1,2,no,no,no,no,3.900000095,0,no,no
0.37,0.27,0.441666667,4,2,no,no,no,yes,3.200000048,1,yes,no
0.32,0.25,0.752,1,1,no,no,no,no,3.200000048,0,no,no
0.29,0.27,0.638554217,1,2,no,no,no,yes,2,1,no,no
0.27,0.2,0.739393939,1,2,no,no,no,no,3.200000048,0,no,no
0.39,0.27,0.766666667,1,2,no,no,no,no,3.200000048,0,no,no
0.42,0.32,0.87755102,1,2,no,no,no,yes,1.799999952,1,yes,no
0.31,0.2,0.807017544,1,2,no,no,no,yes,3.200000048,1,no,no
0.35,0.26,0.87755102,1,2,no,no,no,yes,3.200000048,1,yes,no
0.29,0.27,0.75,4,2,no,no,no,no,3.200000048,1,yes,no
0.29,0.29,0.606060606,1,2,no,no,no,no,3.099999905,1,no,no
0.28,0.25,0.746031746,2,2,no,no,no,no,3.900000095,0,no,no
0.33,0.25,0.79338843,1,2,no,no,no,no,5.300000191,1,no,no
0.43,0.3,0.949152542,1,2,no,no,no,yes,2,0,no,no
0.31,0.29,0.897637795,1,2,no,no,no,no,3.200000048,0,no,no
0.26,0.26,0.555555556,6,1,no,no,no,yes,3.200000048,1,no,no
0.34,0.23,0.475,2,2,no,no,no,no,3.200000048,1,yes,no
0.49,0.12,0.55410691,5,1,no,no,no,no,1.799999952,0,no,no
0.3,0.15,0.643274854,5,2,no,no,no,yes,3.200000048,1,no,no
0.33,0.33,0.64516129,1,2,no,no,no,yes,4.300000191,1,no,no
0.31,0.31,0.578947368,4,2,no,no,no,yes,3.599999905,1,no,no
0.45,0.28,0.438461538,1,2,no,no,no,yes,3.200000048,1,yes,no
0.23,0.23,0.791666667,4,2,no,no,no,no,3.200000048,1,yes,no
0.11,0.06,0.219354839,1,2,no,no,yes,no,8.899999619,0,no,no
0.37,0.28,0.707317073,1,2,no,no,no,yes,4.300000191,1,no,no
0.24,0.19,0.787878788,5,2,no,no,yes,yes,1.799999952,1,no,no
0.19,0.13,0.483425414,1,2,no,no,no,no,4.300000191,0,no,no
0.26,0.15,0.796992481,1,1,no,no,no,yes,3.200000048,0,no,no
0.33,0.32,0.545454545,2,1,no,no,no,no,1.799999952,0,no,no
0.27,0.19,0.379310345,1,1,no,no,no,no,3.099999905,0,no,no
0.28,0.28,0.588235294,1,1,no,no,yes,no,3.200000048,0,no,no
0.37,0.18,0.70212766,2,2,no,no,no,no,3.200000048,0,no,no
0.28,0.18,0.466666667,6,1,no,no,yes,no,3.200000048,1,no,no
0.42,0.29,0.739837398,1,2,no,no,no,yes,3.200000048,1,no,no
0.39,0.28,0.789049919,1,1,no,no,no,no,3.200000048,0,no,no
0.26,0.2,0.699386503,1,1,no,no,no,no,10.60000038,1,no,no
0.33,0.32,0.747855918,1,1,no,no,no,no,3.200000048,0,no,no
0.36,0.22,0.896969697,2,2,yes,no,no,no,3.200000048,0,no,no
0.33,0.31,0.777777778,1,2,no,no,no,yes,3.200000048,0,no,no
0.47,0.27,0.738461538,1,2,no,no,yes,no,3.200000048,0,no,no
0.57,0.38,0.782222222,1,1,no,no,yes,yes,3.200000048,0,no,no
0.36,0.29,0.730538922,5,2,no,no,no,yes,4.300000191,0,no,no
0.35,0.31,0.723809524,6,2,no,no,no,yes,3.200000048,1,yes,no
0.2,0.18,0.639455782,1,2,no,no,yes,yes,1.799999952,1,no,no
0.11,0.1,0.606060606,1,1,no,no,yes,no,3.200000048,0,no,no
0.37,0.25,0.885714286,5,2,no,no,no,no,3.099999905,0,no,no
0.16,0.11,0.727272727,1,2,no,no,no,yes,10.60000038,1,no,no
0.3,0.24,0.475,1,2,no,no,no,yes,3.900000095,1,yes,no
0.35,0.26,0.7,1,2,no,no,yes,no,3.599999905,1,no,no
0.32,0.29,0.742857143,6,2,no,no,no,yes,3.200000048,1,yes,no
0.33,0.27,0.74015748,5,2,no,no,no,no,3.200000048,1,no,no
0.13,0.1,0.703125,2,2,no,no,no,no,1.799999952,0,no,no
0.31,0.19,0.884848485,6,2,no,no,no,no,1.799999952,0,yes,no
0.27,0.24,0.843023256,1,2,no,no,no,no,1.799999952,0,no,no
0.56,0.3,0.794007491,1,1,no,no,yes,yes,3.200000048,0,no,no
0.31,0.28,0.718181818,1,2,no,no,no,yes,3.200000048,0,yes,no
0.31,0.3,0.677419355,1,1,no,no,no,yes,3.200000048,0,no,no
0.34,0.3,0.9,1,2,no,no,no,yes,1.799999952,1,yes,no
0.28,0.23,0.71559633,2,2,yes,no,no,no,3.200000048,1,yes,no
0.37,0.29,0.79389313,1,2,no,no,no,no,3.900000095,1,no,no
0.31,0.29,0.36627907,5,2,no,no,no,yes,3.200000048,1,yes,no
0.32,0.32,0.193103448,4,2,no,no,no,yes,3.200000048,1,no,no
0.33,0.26,0.863636364,4,2,no,no,no,yes,4.300000191,0,no,no
0.25,0.02,0.8046875,1,2,no,no,no,no,3.099999905,1,no,no
0.47,0.26,0.797727273,1,2,no,no,no,no,3.200000048,0,no,no
0.26,0.14,0.885964912,1,2,no,no,no,no,3.200000048,1,no,no
0.32,0.31,0.795252226,1,2,no,no,no,no,1.799999952,0,no,no
0.39,0.32,0.890510949,1,2,no,no,no,yes,3.200000048,0,no,no
0.32,0.28,0.93814433,1,2,no,no,no,yes,1.799999952,1,yes,no
0.25,0.18,0.310077519,5,1,no,no,no,no,1.799999952,0,no,no
0.11,0.09,0.280898876,1,2,no,no,no,no,1.799999952,1,no,no
0.27,0.25,0.799065421,1,2,no,no,no,yes,3.200000048,1,no,no
0.31,0.3,0.715384615,1,2,no,no,no,yes,3.200000048,1,no,no
0.36,0.31,0.87012987,1,2,no,no,no,yes,10.60000038,0,no,no
0.24,0.08,0.633333333,3,2,no,no,no,no,3.099999905,1,no,no
0.36,0.33,0.777777778,2,2,no,no,no,yes,3.200000048,1,no,no
0.39,0.3,0.751351351,1,1,no,no,no,no,3.099999905,0,no,no
0.35,0.25,0.904347826,2,2,no,no,no,yes,3.900000095,0,no,no
0.33,0.3,0.654545455,1,2,no,no,no,yes,3.200000048,1,yes,no
0.34,0.28,0.68,1,2,no,no,no,yes,3.200000048,0,no,no
0.51,0.5,0.794701987,2,1,no,no,no,yes,3.200000048,0,no,no
0.3,0.3,0.79389313,1,2,no,no,no,no,3.900000095,0,no,no
0.24,0.22,0.724050633,1,2,no,no,no,no,3.099999905,1,no,no
